hodges_list,p_no,preferred_name,date,verbatim_name,count
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-04-21,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-04-26,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-04-27,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-03,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-05,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-14,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-16,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-22,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-07-24,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-04,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-11,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-13,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-16,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-19,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-21,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-23,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-29,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-08-31,Pyrausta laticlavia (G. & R.),3
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-03,Pyrausta laticlavia (G. & R.),3
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-05,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-13,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-16,Pyrausta laticlavia (G. & R.),2
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-20,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-09-28,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-10-06,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-10-12,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-10-14,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-10-17,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),1998-10-19,Pyrausta laticlavia (G. & R.),1
5080,80a0878,Udea profundalis (Packard),1998-04-20,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-04-28,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-06-26,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-08-04,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-08-13,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-09-24,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-10-01,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-10-03,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),1998-10-30,Udea profundalis Pack.,1
5156,80a1097,Nomophila nearctica Munroe,1998-07-13,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-07-14,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-01,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-04,Nomophila nearctica Munroe,2
5156,80a1097,Nomophila nearctica Munroe,1998-08-06,Nomophila nearctica Munroe,2
5156,80a1097,Nomophila nearctica Munroe,1998-08-11,Nomophila nearctica Munroe,2
5156,80a1097,Nomophila nearctica Munroe,1998-08-13,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-16,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-21,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-23,Nomophila nearctica Munroe,2
5156,80a1097,Nomophila nearctica Munroe,1998-08-26,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-08-29,Nomophila nearctica Munroe,2
5156,80a1097,Nomophila nearctica Munroe,1998-08-31,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-03,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-05,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-13,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-20,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-22,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-24,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-09-28,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-10-03,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-10-06,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-10-19,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,1998-10-26,Nomophila nearctica Munroe,1
5256,80a0918,Diastictus fracturalis (Zeller),1998-07-13,Diastictus fracturalis (Zell.),1
5256,80a0918,Diastictus fracturalis (Zeller),1998-07-28,Diastictus fracturalis (Zell.),1
5256,80a0918,Diastictus fracturalis (Zeller),1998-09-03,Diastictus fracturalis (Zell.),1
5370,80a1580,Crambus sperryellus Klots,1998-08-11,Crambus sperryellus Klots,1
5370,80a1580,Crambus sperryellus Klots,1998-09-28,Crambus sperryellus Klots,1
5404,80a1545,Agriphila attenuatus (Grote),1998-10-06,Agriphila attenuatus (Grote),1
5404,80a1545,Agriphila attenuatus (Grote),1998-10-17,Agriphila attenuatus (Grote),1
5404,80a1545,Agriphila attenuatus (Grote),1998-10-19,Agriphila attenuatus (Grote),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-04-27,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-04-28,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-04,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-10,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-17,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-18,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-22,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-24,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-25,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-05-31,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-01,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-05,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-08,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-14,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-17,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-06-26,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-07-13,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-07-16,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-07-22,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-01,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-06,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-13,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-23,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-29,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-08-31,Parapediasia teterrellus (Zinck.),4
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-03,Parapediasia teterrellus (Zinck.),8
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-05,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-10,Parapediasia teterrellus (Zinck.),5
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-13,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-16,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-20,Parapediasia teterrellus (Zinck.),4
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-22,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-24,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),1998-09-28,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-10-01,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),1998-10-19,Parapediasia teterrellus (Zinck.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-04-27,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-07-05,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-07-14,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-07-22,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-07-24,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),1998-08-04,Euchromius ocellea (Haw.),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-04-26,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-06-04,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-06-14,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-06-19,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-07-13,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-07-14,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-07-24,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-07-26,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-07-30,Euchromius sp. (one of the two above),3
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-01,Euchromius sp. (one of the two above),3
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-04,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-06,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-11,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-13,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-16,Euchromius sp. (one of the two above),3
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-19,Euchromius sp. (one of the two above),3
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-21,Euchromius sp. (one of the two above),6
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-23,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-26,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-29,Euchromius sp. (one of the two above),3
NA,NA,Euchromius ocellea or californicalis (not identified),1998-08-31,Euchromius sp. (one of the two above),4
NA,NA,Euchromius ocellea or californicalis (not identified),1998-09-03,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-09-05,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-09-10,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-09-13,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-09-22,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-10-06,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-10-12,Euchromius sp. (one of the two above),2
NA,NA,Euchromius ocellea or californicalis (not identified),1998-10-19,Euchromius sp. (one of the two above),1
NA,NA,Euchromius ocellea or californicalis (not identified),1998-10-26,Euchromius sp. (one of the two above),1
5510,80a0667,Pyralis farinalis (Linnaeus),1998-10-09,Pyralis farinalis L.,1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,1998-05-29,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,1998-06-18,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,1998-06-21,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,1998-06-29,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,1998-07-14,Aglossa caprealis (Hbn.),1
5622,80a0041,Galleria mellonella (Linnaeus),1998-09-03,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),1998-09-10,Galleria mellonella (L.),1
5655,80a0076,Acrobasis tricolorella Grote,1998-07-13,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,1998-08-16,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,1998-09-10,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,1998-09-13,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,1998-09-20,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,1998-10-19,Acrobasis tricolorella Grt.,1
5918,80a0464,Ancylosis undulatella (Clemens),1998-09-16,Ancylosis undulatella (Clem.),1
5935,80a0548,Homoeosoma electella (Hulst),1998-06-17,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-08-23,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-10,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-13,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),1998-09-16,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-20,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-22,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-24,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),1998-09-28,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),1998-10-19,Homoeosoma electella (Hulst),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),1998-09-05,Phycitodes mucidella (Rag.),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),1998-09-13,Phycitodes mucidella (Rag.),2
5946.1,80a0571,Phycitodes mucidella (Ragonot),1998-09-28,Phycitodes mucidella (Rag.),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),1998-10-19,Phycitodes mucidella (Rag.),1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-04-16,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-04-26,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-04-27,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-04,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-10,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-18,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-23,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-24,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-30,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-05-31,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-01,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-04,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-05,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-08,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-13,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-14,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-17,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-19,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-22,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-26,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-06-29,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-03,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-05,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-07,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-16,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-22,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-24,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-26,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-07-30,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-01,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-04,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-06,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-11,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-13,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-16,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-19,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-21,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-23,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-26,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-29,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-08-31,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-03,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-05,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-10,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-16,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-20,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-22,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-24,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-09-28,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,1998-10-01,Ephestiodes gilvescentella Rag.,2
