hodges_list,p_no,preferred_name,date,verbatim_name
NA,NA,Leucogoniella californica or distincta,2019-09-12,Leucogoniella (unident.)
1859,59a0691.9,Telphusa sedulitella (Busck),2019-03-20,Telphusa sedulitella (Bsk.)
1859,59a0691.9,Telphusa sedulitella (Busck),2019-06-10,Telphusa sedulitella (Bsk.)
1879,59a0792,Xenolechia querciphaga Keifer and/or similar species,2019-05-09,Xenolechia sp./spp.
1879,59a0792,Xenolechia querciphaga Keifer and/or similar species,2019-05-23,Xenolechia sp./spp.
1879,59a0792,Xenolechia querciphaga Keifer and/or similar species,2019-06-10,Xenolechia sp./spp.
1882,59a0787.8,Teleiopsis baldiana (Barnes & Busck),2019-05-23,Teleiopsis baldiana (B. & Bsk.)
1904,59a0831,Arla diversella (Busck),2019-05-23,Arla diversella (Busck)
1904,59a0831,Arla diversella (Busck),2019-06-10,Arla diversella (Busck)
1904,59a0831,Arla diversella (Busck),2019-06-24,Arla diversella (Busck)
2047.1,59a1345,Keiferia elmorei (Keifer),2019-07-17,Keiferia elmorei (Keif.)
2065,59a1070,Chionodes braunella (Keifer),2019-09-12,Chionodes braunella (Keifer)
2065,59a1070,Chionodes braunella (Keifer),2019-09-25,Chionodes braunella (Keifer)
2067,59a1011,Chionodes ceanothiella (Busck),2019-06-24,Chionodes ceanothiella (Bsk.)
2109.1,59a0888,Chionodes powelli Hodges,2019-09-12,Chionodes powelli Hodges
2113,59a0921,Chionodes sabinianae Powell,2019-06-10,Chionodes sabinianae Powell
2120,59a0974,Chionodes trichostola (Meyrick),2019-06-10,Chionodes trichostola (Meyr.)
2120,59a0974,Chionodes trichostola (Meyrick),2019-10-24,Chionodes trichostola (Meyr.)
2181A,NA,Filatima sp/spp. (brown & gray),2019-09-12,Filatima sp./spp. (brown and grey)
2181A,NA,Filatima sp/spp. (brown & gray),2019-09-25,Filatima sp./spp. (brown and grey)
2181A,NA,Filatima sp/spp. (brown & gray),2019-10-15,Filatima sp./spp. (brown and grey)
2181A,NA,Filatima sp/spp. (brown & gray),2019-10-24,Filatima sp./spp. (brown and grey)
2208,59a1163,Mirificarma eburnella (Denis & Schiffenmüller),2019-05-09,Mirificarma eburnella (G. & S.)
2208,59a1163,Mirificarma eburnella (Denis & Schiffenmüller),2019-05-23,Mirificarma eburnella (G. & S.)
2221,59a0462,Aproaerema nigrella (Chambers),2019-07-17,Syncopacma nigrella (Chambers)
2222A,59a0463.1,Aproaerema sp 1 (black),2019-06-10,"gelechiid sp. 1, small, black narrow wings (dark form of S. nigrella?)"
2222A,59a0463.1,Aproaerema sp 1 (black),2019-08-14,"gelechiid sp. 1, small, black narrow wings (dark form of S. nigrella?)"
2365,36a0173,Eidophasia vanella (Walsingham),2019-05-09,Plutella vanella Wlsm.
2366,36a0180,Plutella xylostella (Linnaeus),2019-03-20,Plutella xylostella (L.)
2366,36a0180,Plutella xylostella (Linnaeus),2019-04-23,Plutella xylostella (L.)
2366,36a0180,Plutella xylostella (Linnaeus),2019-06-10,Plutella xylostella (L.)
2366,36a0180,Plutella xylostella (Linnaeus),2019-09-25,Plutella xylostella (L.)
2372,36a0147,Ypsolopha cervella (Walsingham),2019-05-23,Ypsolopha cervella (Wlsm.)
2372,36a0147,Ypsolopha cervella (Walsingham),2019-06-10,Ypsolopha cervella (Wlsm.)
2372,36a0147,Ypsolopha cervella (Walsingham),2019-06-24,Ypsolopha cervella (Wlsm.)
2395,36a0165,Ypsolopha sublucella (Walsingham),2019-06-24,Ypsolopha sublucella (Wlsm.)
2395,36a0165,Ypsolopha sublucella (Walsingham),2019-07-17,Ypsolopha sublucella (Wlsm.)
2427,36a0129,Zelleria haimbachi Busck,2019-06-10,Zelleria haimbachi Bsk.
2427,36a0129,Zelleria haimbachi Busck,2019-06-24,Zelleria haimbachi Bsk.
2432,36a0133,Zelleria semitincta Meyrick,2019-07-17,Zelleria ?semitincta Meyr.
2669,53a0017,Givira marga Barnes & McDunnough,2019-06-24,Givira marga B. & McD.
2738,51a0466,Endothenia hebesana (Walker),2019-06-10,Endothenia hebesana (Walker)
2896,51a0725,Retinia sabiniana (Kearfott),2019-06-24,Retinia sabiniana (Kft.)
2896,51a0725,Retinia sabiniana (Kearfott),2019-07-17,Retinia sabiniana (Kft.)
2896,51a0725,Retinia sabiniana (Kearfott),2019-09-12,Retinia sabiniana (Kft.)
2896,51a0725,Retinia sabiniana (Kearfott),2019-09-25,Retinia sabiniana (Kft.)
3141,51a0955.1,Pelochrista canana (Walsingham),2019-05-09,Pelochrista rorana (Kft.)
3141,51a0955.1,Pelochrista canana (Walsingham),2019-05-23,Pelochrista rorana (Kft.)
3141,51a0955.1,Pelochrista canana (Walsingham),2019-06-10,Pelochrista rorana (Kft.)
3256,51a1163,Pseudexentera habrosana (Heinrich),2019-01-24,Pseudexentera habrosana (Heinrich)
3256,51a1163,Pseudexentera habrosana (Heinrich),2019-03-04,Pseudexentera habrosana (Heinrich)
3285a,51a1198b,Epinotia pulsatillana siskiyouensis Heinrich,2019-09-25,Epinotia siskiyouensis Heinrich
3323,51a1235,Epinotia emarginana (Walsingham),2019-03-04,Epinotia emarginana (Wlsm.)
3323,51a1235,Epinotia emarginana (Walsingham),2019-06-10,Epinotia emarginana (Wlsm.)
3389,51a0679,Hystrichophora leonana Walsingham,2019-05-23,Hystrichophora leonana Wlsm.
3389,51a0679,Hystrichophora leonana Walsingham,2019-06-10,Hystrichophora leonana Wlsm.
3389,51a0679,Hystrichophora leonana Walsingham,2019-06-24,Hystrichophora leonana Wlsm.
3429,51a1326.4,Aspila prunivora (Walsh),2019-08-14,Grapholita prunivora (Walsh)
3429,51a1326.4,Aspila prunivora (Walsh),2019-09-12,Grapholita prunivora (Walsh)
3429,51a1326.4,Aspila prunivora (Walsh),2019-09-25,Grapholita prunivora (Walsh)
3494,51a1383,Cydia latiferreana (Walsingham),2019-04-23,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-05-23,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-06-10,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-06-24,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-07-17,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-08-14,Cydia latiferreana (Wlsm.)
3494,51a1383,Cydia latiferreana (Walsingham),2019-09-25,Cydia latiferreana (Wlsm.)
3560,51a0060,Acleris foliana (Wlsm.),2019-06-10,Acleris foliana (Wlsm.)
3560,51a0060,Acleris foliana (Wlsm.),2019-06-24,Acleris foliana (Wlsm.)
3573,51a0072,Decodes basiplagana (Walsingham),2019-10-24,Decodes basiplaganus (Wlsm.)
3573,51a0072,Decodes basiplagana (Walsingham),2019-11-18,Decodes basiplaganus (Wlsm.)
3574,51a0073,Decodes fragariana (Busck),2019-10-15,Decodes fragarianus (Bsk.)
3574,51a0073,Decodes fragariana (Busck),2019-10-24,Decodes fragarianus (Bsk.)
3574,51a0073,Decodes fragariana (Busck),2019-11-18,Decodes fragarianus (Bsk.)
3583,51a0232,Anopina triangulana (Kearfott),2019-06-10,Anopina triangulana (Kearfott)
3583,51a0232,Anopina triangulana (Kearfott),2019-06-24,Anopina triangulana (Kearfott)
3648,51a0323,Archips argyrospila (Walker),2019-05-09,Archips argyrospila columbiana (McD.)
3648,51a0323,Archips argyrospila (Walker),2019-05-23,Archips argyrospila columbiana (McD.)
3688,51a0364,Clepsis peritana (Clemens),2019-10-15,Clepsis peritana (Clem.)
3714,51a0406,Sparganothis senecionana (Walsingham),2019-05-09,Sparganothis senecionana (Wlsm.)
3714,51a0406,Sparganothis senecionana (Walsingham),2019-05-23,Sparganothis senecionana (Wlsm.)
3714,51a0406,Sparganothis senecionana (Walsingham),2019-06-10,Sparganothis senecionana (Wlsm.)
3714,51a0406,Sparganothis senecionana (Walsingham),2019-06-24,Sparganothis senecionana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2019-09-12,Amorbia cuneana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2019-10-15,Amorbia cuneana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2019-10-24,Amorbia cuneana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2019-11-18,Amorbia cuneana (Wlsm.)
4711,80a1364,Scoparia palloralis Dyar or similar species,2019-06-10,Scoparia poss. palloralis Dyar
4722,80a1375,Eudonia rectilinea (Zeller),2019-05-23,Eudonia rectilinea (Zell.)
4722,80a1375,Eudonia rectilinea (Zeller),2019-06-10,Eudonia rectilinea (Zell.)
4722,80a1375,Eudonia rectilinea (Zeller),2019-06-24,Eudonia rectilinea (Zell.)
4730,80a1383,Eudonia spenceri Munroe,2019-06-10,Eudonia spenceri Munroe
4730,80a1383,Eudonia spenceri Munroe,2019-06-24,Eudonia spenceri Munroe
4735a,80a1388b,Eudonia echo gartrelli Munroe,2019-09-25,Eudonia echo gartrelli Munr.
4735a,80a1388b,Eudonia echo gartrelli Munroe,2019-10-15,Eudonia echo gartrelli Munr.
4735a,80a1388b,Eudonia echo gartrelli Munroe,2019-10-24,Eudonia echo gartrelli Munr.
4775,80a1341,Petrophila jaliscalis (Schaus),2019-07-17,Petrophila jaliscalis (Schauss)
4775,80a1341,Petrophila jaliscalis (Schaus),2019-09-12,Petrophila jaliscalis (Schauss)
4775,80a1341,Petrophila jaliscalis (Schaus),2019-09-25,Petrophila jaliscalis (Schauss)
4775,80a1341,Petrophila jaliscalis (Schaus),2019-10-24,Petrophila jaliscalis (Schauss)
4780,80a1346,Petrophila confusalis (Walker),2019-09-12,Petrophila confusalis (Wlk.)
4780,80a1346,Petrophila confusalis (Walker),2019-09-25,Petrophila confusalis (Wlk.)
4992,80a0759,Uresiphita reversalis (Guenée),2019-11-18,Uresiphita reversalis (Gn.)
5019,80a0787,Pyrausta nexalis (Hulst),2019-07-17,Pyrausta nexalis (Hulst)
5027,80a0795,Pyrausta lethalis (Grote),2019-04-23,Pyrausta lethalis (Grt.)
5030,80a0798,Pyrausta morenalis (Dyar),2019-04-23,Pyrausta morenalis (Dyar)
5030,80a0798,Pyrausta morenalis (Dyar),2019-05-09,Pyrausta morenalis (Dyar)
5030,80a0798,Pyrausta morenalis (Dyar),2019-06-10,Pyrausta morenalis (Dyar)
5030,80a0798,Pyrausta morenalis (Dyar),2019-06-24,Pyrausta morenalis (Dyar)
5033,80a0801,Pyrausta grotei Munroe,2019-05-23,Pyrausta grotei Munroe
5033,80a0801,Pyrausta grotei Munroe,2019-06-10,Pyrausta grotei Munroe
5033,80a0801,Pyrausta grotei Munroe,2019-06-24,Pyrausta grotei Munroe
5033,80a0801,Pyrausta grotei Munroe,2019-07-17,Pyrausta grotei Munroe
5052,80a0820,Pyrausta californicalis (Packard),2019-09-12,Pyrausta californicalis (Packard)
5052,80a0820,Pyrausta californicalis (Packard),2019-09-25,Pyrausta californicalis (Packard)
5107,80a0904,Lineodes integra (Zeller),2019-08-14,Lineodes integra (Zell.)
5107,80a0904,Lineodes integra (Zeller),2019-09-12,Lineodes integra (Zell.)
5107,80a0904,Lineodes integra (Zeller),2019-10-15,Lineodes integra (Zell.)
5107,80a0904,Lineodes integra (Zeller),2019-11-18,Lineodes integra (Zell.)
5132,80a0855,Choristostigma elegantalis Warren,2019-05-23,Choristostigma elegantalis Warr.
5137,80a1089,Mecyna mustelinalis (Packard),2019-05-23,Mecyna mustelinalis (Pack.)
5137,80a1089,Mecyna mustelinalis (Packard),2019-06-10,Mecyna mustelinalis (Pack.)
5137,80a1089,Mecyna mustelinalis (Packard),2019-06-24,Mecyna mustelinalis (Pack.)
5137,80a1089,Mecyna mustelinalis (Packard),2019-07-17,Mecyna mustelinalis (Pack.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-05-23,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-06-10,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-06-24,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-07-17,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-08-14,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-09-12,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-09-25,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2019-10-15,Mimorista subcostalis (Hamp.)
5156,80a1097,Nomophila nearctica Munroe,2019-11-18,Nomophila nearctica Munroe
5160,80a1065,Desmia maculalis Westwood,2019-04-23,Desmia maculalis Westwood
5160,80a1065,Desmia maculalis Westwood,2019-06-10,Desmia maculalis Westwood
5160,80a1065,Desmia maculalis Westwood,2019-06-24,Desmia maculalis Westwood
5160,80a1065,Desmia maculalis Westwood,2019-07-17,Desmia maculalis Westwood
5370,80a1580,Crambus sperryellus Klots,2019-06-24,Crambus sperryellus Klots
5370,80a1580,Crambus sperryellus Klots,2019-10-15,Crambus sperryellus Klots
5404,80a1545,Agriphila attenuatus (Grote),2019-10-15,Agriphila attenuata (Grote)
5453,80a1485,Tehama bonifatella (Hulst),2019-10-24,Tehama bonifatella (Hlst.)
5454,80a1464,Euchromius ocellea (Haworth),2019-07-17,Euchromius ocelleus (Haw.)
5515A,NA,Pyralinae (Pyralis?),2019-06-10,Pyralinae (Pyralis?)
5515A,NA,Pyralinae (Pyralis?),2019-09-12,Pyralinae (Pyralis?)
5515A,NA,Pyralinae (Pyralis?),2019-10-15,Pyralinae (Pyralis?)
5515A,NA,Pyralinae (Pyralis?),2019-10-24,Pyralinae (Pyralis?)
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,2019-10-24,Pyralinae (Aglossa?)
5567,80a0032,Arta epicoenalis Ragonot,2019-06-10,Arta epicoenalis Rag.
5567,80a0032,Arta epicoenalis Ragonot,2019-06-24,Arta epicoenalis Rag.
5567,80a0032,Arta epicoenalis Ragonot,2019-07-17,Arta epicoenalis Rag.
5585,80a0627,Toripalpus trabalis Grote,2019-09-25,Toripalpus trabilis (Grote)
5655,80a0076,Acrobasis tricolorella Grote,2019-05-23,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-06-10,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-06-24,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-07-17,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-08-14,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-09-12,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-09-25,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-10-15,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2019-10-24,Acrobasis tricolorella Grote
5656,80a0077,Acrobasis comptella Ragonot,2019-05-23,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2019-06-10,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2019-06-24,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2019-08-14,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2019-09-12,Acrobasis comptella Rag.
5695,80a0112,Acrobasis caliginella (Hulst),2019-06-10,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2019-06-24,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2019-07-17,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2019-09-25,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2019-10-15,Trachycera caliginoidella Dyar
5724,80a0137,Amyelois transitella (Walker),2019-08-14,Amyelois transitella (Wlk.)
5724,80a0137,Amyelois transitella (Walker),2019-09-25,Amyelois transitella (Wlk.)
5724,80a0137,Amyelois transitella (Walker),2019-10-15,Amyelois transitella (Wlk.)
NA,NA,Amyelois transitella or sp. nr. (extensive brown),2019-09-25,A. transitella (or sp. nr. ) (gray & brown)
5730,80a0439,Dasypyga alternosquamella Ragonot,2019-06-10,Dasypyga alternosquamella Rag.
5730,80a0439,Dasypyga alternosquamella Ragonot,2019-06-24,Dasypyga alternosquamella Rag.
5744,80a0447,Etiella zinckenella (Treitschke),2019-05-23,Etiella zinckenella (Tr.)
5750,80a0207,Pima albocostalialis (Hulst),2019-05-09,Pima albocostalialis (Hulst)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2019-05-09,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2019-05-23,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2019-06-24,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2019-07-17,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2019-09-25,Quasisalebriaria occidentalis (Neunzig)
5801,80a0281,Sciota bifasciella (Hulst),2019-08-14,Sciota sp. (nr. bifasciella)
5812,80a0301,Telethusia ovalis (Packard),2019-06-10,Telethusia ovalis (Pack.)
5815,80a0303,Phobus funerella (Dyar),2019-05-23,Phobus funerellus (Dyar)
5815,80a0303,Phobus funerella (Dyar),2019-06-10,Phobus funerellus (Dyar)
5815,80a0303,Phobus funerella (Dyar),2019-06-24,Phobus funerellus (Dyar)
5815,80a0303,Phobus funerella (Dyar),2019-07-17,Phobus funerellus (Dyar)
5816,80a0304,Phobus curvatella (Ragonot),2019-06-10,Phobus curvatellus (Rag.)
5816,80a0304,Phobus curvatella (Ragonot),2019-06-24,Phobus curvatellus (Rag.)
5817,80a0305,Phobus incertus Heinrich,2019-06-10,Phobus incertus Heinr.
5817,80a0305,Phobus incertus Heinrich,2019-06-24,Phobus incertus Heinr.
5817,80a0305,Phobus incertus Heinrich,2019-07-17,Phobus incertus Heinr.
5859.2,80a0368,Dioryctria fordi Neunzig,2019-05-23,Dioryctria fordi Neunzig
5859.2,80a0368,Dioryctria fordi Neunzig,2019-10-15,Dioryctria fordi Neunzig
5861.2,NA,Dioryctria muricativorella Neunzig and/or similar spp.,2019-05-23,Dioryctria muricativorella Neunzig
5861.2,NA,Dioryctria muricativorella Neunzig and/or similar spp.,2019-10-24,Dioryctria muricativorella Neunzig
5901,80a0452,Tacoma feriella Hulst,2019-06-10,Tacoma feriella Hulst
5935,80a0548,Homoeosoma electella (Hulst),2019-09-12,Homoeosoma electella (Hulst)
5935,80a0548,Homoeosoma electella (Hulst),2019-09-25,Homoeosoma electella (Hulst)
5946.1,80a0571,Phycitodes mucidella (Ragonot),2019-09-25,Phycitodes mucidella (Rag.)
5965.1,80a0500,Baphala eremiella (Dyar),2019-05-09,Baphala eremiella (Dyar)
5965.1,80a0500,Baphala eremiella (Dyar),2019-05-23,Baphala eremiella (Dyar)
5995,80a0138,Euzophera semifuneralis (Walker),2019-04-23,Euzophera semifuneralis (Wlk.)
5995,80a0138,Euzophera semifuneralis (Walker),2019-05-09,Euzophera semifuneralis (Wlk.)
5995,80a0138,Euzophera semifuneralis (Walker),2019-06-24,Euzophera semifuneralis (Wlk.)
5995,80a0138,Euzophera semifuneralis (Walker),2019-09-12,Euzophera semifuneralis (Wlk.)
5995,80a0138,Euzophera semifuneralis (Walker),2019-09-25,Euzophera semifuneralis (Wlk.)
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-04-23,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-05-09,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-05-23,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-06-10,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-06-24,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-07-17,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-08-14,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-09-12,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-09-25,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-10-15,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-10-24,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2019-11-18,Ephestiodes gilvescentella Rag.
6002,80a0150,Ephestiodes erythrella Ragonot,2019-06-24,Ephestiodes erythrella Rag.
6007.1,80a0164,Vitula serratilineella Ragonot,2019-10-15,Vitula serratilineella Rag.
6017,80a0174,Sosipatra thurberiae (Dyar),2019-09-25,Sosipatra thurberiae (Dyar)
6020,80a0183,Ephestia kuehniella Zeller,2019-04-10,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2019-04-23,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2019-05-09,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2019-06-10,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2019-06-24,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2019-08-14,Ephestia kuehniella Zeller
6023,80a0187,Cadra figuliella (Gregson),2019-09-25,Cadra figulella (Gregson)
6100,63a0071,Dejongia californicus (Walsingham),2019-10-15,Dejongia californicus (Wlsm.)
6100,63a0071,Dejongia californicus (Walsingham),2019-10-24,Dejongia californicus (Wlsm.)
6117,63a0014,Anstenoptilia marmarodactyla (Dyar),2019-06-10,Anstenoptilia marmarodactyla (Dyar)
6181,63a0083,Hellinsia fieldi (Wright),2019-11-18,Oidaematophorus fieldi (W. S. Wright)
6234,63a0150,Emmelina monodactyla (Linnaeus),2019-06-10,Emmelina monodactyla (L.)
6234,63a0150,Emmelina monodactyla (Linnaeus),2019-06-24,Emmelina monodactyla (L.)
6234,63a0150,Emmelina monodactyla (Linnaeus),2019-07-17,Emmelina monodactyla (L.)
6298,91a0716,Macaria extemporata (Barnes & McDunnough),2019-06-10,Speranza extemporata (B. & McD.)
6301,91a0740,Macaria guenearia (Packard),2019-05-23,Speranza guenearia (Pack.)
6301,91a0740,Macaria guenearia (Packard),2019-06-10,Speranza guenearia (Pack.)
